"","message_id","hex_u_emo","count","Emoji","Unicode.codepoint","Occurrences","Position","Negative","Neutral","Positive","Substituted","negative_norm","neutral_norm","positive_norm","neutral","positive","negative"
"1296",89327,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"1297",89327,"F09F918D",47,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.6612729234088,29.9390507011866,5.39967637540453
"1298",89328,"F09F918D",20,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.96224379719525,12.740021574973,2.29773462783172
"1299",89330,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"1300",89331,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"1301",89332,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"1302",89332,"F09F918D",33,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.18770226537217,21.0210355987055,3.79126213592233
"1303",89333,"F09F918D",1,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.248112189859763,0.637001078748652,0.114886731391586
"1304",89333,"F09F9881",3,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.88807674737323,1.73092736409319,0.380995888533577
"1305",89333,"F09F98B1",10,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,2.82300884955752,4.53982300884956,2.63716814159292
"1306",89334,"F09F918D",31,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.69147788565264,19.7470334412082,3.56148867313916
"1307",89335,"F09F918D",15,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.72168284789644,9.55501618122977,1.72330097087379
"1308",89336,"F09F918D",22,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.45846817691478,14.0140237324703,2.52750809061489
"1309",89337,"F09F918D",35,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.68392664509169,22.2950377562028,4.0210355987055
"1310",89340,"F09F918D",31,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.69147788565264,19.7470334412082,3.56148867313916
"1311",89341,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"1312",89341,"F09F98B1",4,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.12920353982301,1.81592920353982,1.05486725663717
"1313",89342,"F09F918D",9,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.23300970873786,5.73300970873786,1.03398058252427
"1314",89342,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1315",89344,"F09F918D",37,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.18015102481122,23.5690399137001,4.25080906148867
"1316",89345,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"1317",89346,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"1318",89346,"F09F9881",21,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,6.21653723161261,12.1164915486524,2.66697121973504
"1319",89346,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1320",89347,"E29DA4",8,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.32571428571429,6.32149068322981,0.352795031055901
"1321",89347,"F09F918D",22,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.45846817691478,14.0140237324703,2.52750809061489
"1322",89347,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1323",89348,"E29DA4",29,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,4.80571428571429,22.9154037267081,1.27888198757764
"1324",89348,"F09F918D",11,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.72923408845739,7.00701186623517,1.26375404530744
"1325",89349,"F09F918D",20,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.96224379719525,12.740021574973,2.29773462783172
"1326",89350,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"1327",89350,"F09F98B1",3,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.846902654867257,1.36194690265487,0.791150442477876
"1328",89351,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"1329",89351,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"1330",89352,"E29DA4",11,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.82285714285714,8.69204968944099,0.485093167701863
"1331",89352,"F09F918D",20,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.96224379719525,12.740021574973,2.29773462783172
"1332",89353,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"1333",89353,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"1334",89354,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"1335",89354,"F09F9881",29,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,8.58474189127455,16.7322978529009,3.68296025582458
"1336",89355,"F09F918D",41,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.1725997842503,26.1170442286947,4.71035598705502
"1337",89361,"F09F918D",42,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.42071197411,26.7540453074434,4.8252427184466
"1338",89362,"F09F918D",25,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.20280474649407,15.9250269687163,2.87216828478964
"1339",89363,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"1340",89363,"F09F918D",35,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.68392664509169,22.2950377562028,4.0210355987055
"1341",89364,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"1342",89364,"F09F918D",34,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.43581445523193,21.6580366774542,3.90614886731392
"1343",89364,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"1344",89365,"F09F918D",45,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.1650485436893,28.6650485436893,5.16990291262136
"1345",89366,"F09F918D",11,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.72923408845739,7.00701186623517,1.26375404530744
"1346",89368,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"1347",89368,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"1348",89369,"E29DA4",5,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.828571428571429,3.95093167701863,0.220496894409938
"1349",89369,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"1350",89370,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"1351",89370,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1352",89371,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"1353",89371,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1354",89372,"F09F918D",27,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.69902912621359,17.1990291262136,3.10194174757282
"1355",89373,"F09F98A2",30,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,6.72897196261682,11.7356475300401,11.5353805073431
"1356",89374,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"1357",89374,"F09F918D",5,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.24056094929881,3.18500539374326,0.574433656957929
"1358",89374,"F09F9881",41,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,12.1370488807675,23.6560073092736,5.20694380995888
"1359",89374,"F09F98A2",4,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,0.897196261682243,1.56475300400534,1.53805073431242
"1360",89374,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"1361",89375,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"1362",89375,"F09F98A2",33,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,7.4018691588785,12.9092122830441,12.6889185580774
"1363",89375,"F09F98B1",6,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.69380530973451,2.72389380530973,1.58230088495575
"1364",89379,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"1365",89380,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"1366",89380,"F09F98A2",6,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,1.34579439252336,2.34712950600801,2.30707610146862
"1367",89380,"F09F98B1",18,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,5.08141592920354,8.1716814159292,4.74690265486726
"1368",89381,"F09F918D",15,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.72168284789644,9.55501618122977,1.72330097087379
"1369",89381,"F09F98B1",4,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.12920353982301,1.81592920353982,1.05486725663717
"1370",89382,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"1371",89382,"F09F98A2",36,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,8.07476635514019,14.0827770360481,13.8424566088117
"1372",89382,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1373",89383,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"1374",89383,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"1375",89383,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"1376",89384,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"1377",89385,"F09F918D",13,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.22545846817691,8.28101402373247,1.49352750809061
"1378",89387,"F09F918D",3,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.744336569579288,1.91100323624595,0.344660194174757
"1379",89387,"F09F9881",5,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.48012791228872,2.88487894015532,0.634993147555962
"1380",89387,"F09F98B1",20,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,5.64601769911504,9.07964601769912,5.27433628318584
"1381",89388,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"1382",89389,"F09F98B1",17,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,4.79911504424779,7.71769911504425,4.48318584070796
"1383",89390,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"1384",89390,"F09F98A2",18,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,4.03738317757009,7.04138851802403,6.92122830440587
"1385",89390,"F09F98B1",4,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.12920353982301,1.81592920353982,1.05486725663717
"1386",89391,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"1387",89392,"F09F918D",27,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.69902912621359,17.1990291262136,3.10194174757282
"1388",89393,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"1389",89393,"F09F9881",17,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.03243490178164,9.80858839652809,2.15897670169027
"1390",89394,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"1391",89395,"F09F918D",9,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.23300970873786,5.73300970873786,1.03398058252427
"1392",89396,"F09F918D",7,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.73678532901834,4.45900755124056,0.8042071197411
